,Var1,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11,Var12,Var13,Var14,Var15,Var16,Var17,Var18,Var19,Var20,Target
0,-1.4970821918327506,-0.012160795064497468,0.23499676311506443,-0.2032843428018433,1.4043976230770616,-0.5730640690583381,-0.5467875263089151,0.1473933024843778,-0.02213174327820981,-0.6659010165782684,1.6292590347920386,0.3140304079107437,-1.1610918755800486,-0.329482556034231,-0.5001851122672744,-1.0029071415858342,-0.21139594084536423,-0.8580095644692468,0.6506553869261403,0.5335103506916333,79.19831436338293
1,0.2627493990583832,-0.2503544699655071,-0.6779698787520859,-1.2697849898203688,1.4411784918281079,0.4735349005311664,-0.6966071734293547,-0.5415673479101829,1.0096086509023272,0.3312039170960264,0.5386238626670773,-0.24886504246336563,0.28056211744710274,2.619806198860076,1.1806105331928867,0.6621935188893482,-0.7589567575274724,0.9391397699868034,0.35960264750337206,0.8121481532060048,318.075420804226
2,0.6503634972110038,0.9464615746691671,-0.3813457145590444,0.49857244679446644,-1.018304803845772,-0.9677423913436248,0.853147357897017,0.7483934170513391,-0.766378791750567,-0.5196742505956058,1.2401362105778566,1.8779195577810004,0.8058601859090863,-0.30505551565893074,-1.972029405450611,-1.8534948923963714,-0.062328823430626165,-1.0906427780067875,-0.7755818150067252,-0.8980260900801034,-189.98373890850547
3,-0.7335824689635707,0.19674774016393048,0.48643783933760165,0.6298120920864322,0.7711843722494949,-1.8192489368342604,-0.8647753569195564,-0.24560756167414877,-0.17867444056340512,0.2667350504482184,0.462080983723023,0.7017926493673471,-0.35151424280133536,0.29482582021660525,-0.15486116054033328,-0.8046320155381375,0.09078624123178963,-0.7105732014189136,-0.7339831975763129,-0.668468262280451,-109.78340462249899
4,-2.2514923011819077,-0.5128429385370172,0.6501598076979301,0.22644210335846288,-1.1335828443148572,0.6468090660282327,1.333827269874786,-0.8738846809445389,0.3176040424800917,0.16083979576642204,-0.24901759993637748,1.4709131003412055,0.18738799640683543,-0.15427223554008582,-0.19342271823655194,0.9603343615948127,0.6071024944826856,0.9768208657856808,2.8094651560185566,0.060249225342917295,32.524938402275495
5,0.45960336646245237,0.7786712361672435,0.9848657643632603,0.07487147214842958,0.8092372025406575,-1.5537061053764893,-0.19219781268276018,-1.4962466732104855,-0.6558296786527339,-0.646023041243484,-0.5543454083550539,0.8618957497946873,-0.7802865498271959,-0.7514847329132396,-0.31462235072387007,-0.731940705175363,-0.3335508688706626,0.035579308490161964,-0.6721733220251841,-0.5873207769963088,-55.68044220589984
6,-0.5637756410512216,0.0328764662527122,1.2739603245070943,-0.8111156593576958,-0.7108221979808699,1.0273976183404878,-0.7825237013968761,-0.2891526757547504,1.1530685853313862,-2.103541648174058,-0.03071950249669509,1.3077188068958387,-2.020432244917917,0.3062187844974233,1.3786058255341138,1.2239144427612387,-0.3784050292972871,1.1373400775384213,0.7718908510137732,-0.12028718415783227,157.88321235111584
7,-1.5268178611888095,-1.3718854992378235,-0.562471849132857,1.4111459516492046,1.137811659187374,-1.8252414426638108,-1.1895598358794532,-1.9178259819246621,1.7104243441918994,0.03401222569116831,-0.38356482657691526,0.5009585509421113,-0.11363726238118796,-0.3601853120360181,-0.3790963500916812,1.5817980971713406,-0.3334910879194031,-0.7727844597746821,-1.0885331592313485,0.3393294545285867,-278.8307507485718
8,0.9377957506858337,-0.5197952514090998,-0.8480203348558855,-0.6434997121699874,0.6457513570263491,-0.9244561105003595,-1.5475624169010294,3.1096868969533977,-0.05383898130157879,-1.1260531224328614,0.5239695519020462,0.057749471393999635,1.9628816495482384,0.856962848161189,1.6154588541157793,-1.6135845857314004,-0.03497721863100493,0.4679338633466252,-1.0764502899382755,-1.0797746945153588,66.23874252424804
9,0.1570157515172498,2.2990846903030118,0.3161083443981063,-1.2697616596651666,0.6243160656590866,1.223131062869883,0.611189418345473,0.3747323095367224,0.4824253681532992,-1.8563286307778555,1.9241441267548711,-0.820418959330857,0.9576152266221256,-1.3486968934008856,1.2159387545098705,-1.3723772445299696,0.05923839341628227,-0.9502259918744199,0.6689530994570159,0.8954350929224999,535.1603860874376
10,-0.8631051350924338,-0.18072240510558968,-0.7271494178035572,0.661243887591042,-0.05497703651956768,0.13433961075416895,-1.053233698823283,-1.2707058203529473,1.645692773920413,0.1531639985218456,0.7730693106180686,1.2384674303078778,-0.8933139199101016,1.5029461505136157,0.37172257477412485,-0.6105551880147903,-0.1768782242193201,-0.6440545648880063,-0.3608249743918045,0.8492523937944167,-35.97067603664685
11,0.5041034233909277,-0.47070274343553464,0.008684415443652622,0.17171828315021218,-1.9133772774511602,-1.9052159831632391,-0.7676644208471486,2.1179902493974763,1.0364903271575219,-0.14307333024466265,0.9709368041533682,-0.6122184254515532,0.863711033816737,-1.7567680152412393,-0.4482002560107428,-0.07806779154101842,0.8828654850081958,0.5023717930710754,-2.1366800285986476,1.68604448912217,-285.9082404891862
12,-0.6860660360622302,-0.6968823373913307,-0.33246935452524584,0.7745145223132158,1.1524187049363492,-0.5689592861264131,0.5706094120326525,-0.47694813544428055,-1.3110144779152315,1.8794351644718426,-0.8217717180256278,-1.2418696120778812,-0.43900713233258204,0.4455961919335849,2.529125719050738,0.46103208620215613,-0.03157397471395842,0.5250635840968496,-0.5891017961210672,-0.0869246300771397,278.29987701702856
13,0.25712084054031725,-0.3555700297886509,-0.7625712691710584,-0.8064104936284516,-1.0218537408509645,-0.5608869460174758,-1.3040067546888758,1.0874210822621582,0.6177054454312354,1.645794168824867,0.11406702420162734,1.9889678157923776,0.0548925188720101,0.040790606720018566,-0.6421936879465339,-0.2189574201247054,0.4354417604827574,1.0827011774572202,0.5496642657828911,-0.4401143460721473,-224.72794951838023
14,1.4879714220333098,0.8998382909988569,0.24386796206836386,-1.0406025506319871,0.4185964222538289,-1.1589539184036444,-1.0924932706375627,0.33511801829689436,0.34309493857800555,0.05748146513141115,-0.46010566761047766,-0.808203743384485,-0.36686828215252143,0.3754119650430392,0.18416750938595386,-1.153325878734798,-0.1424355517634207,1.2382824805671107,1.1441773350497373,1.7550259959482502,1.1717483170278322
